"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.752917553E0,-1.102611795E-1,2.443460934E-2,2.565634064E-2,1.158137542E-1
2.761275553E0,-1.279762685E-1,-5.619960278E-2,9.468411095E-3,1.400927245E-1
2.762193553E0,-1.279762685E-1,-5.619960278E-2,9.468411095E-3,1.400927245E-1
2.770908553E0,-1.560760736E-1,-1.133155003E-1,6.414085161E-3,1.929800090E-1
2.771957553E0,-1.560760736E-1,-1.133155003E-1,6.414085161E-3,1.929800090E-1
2.780011553E0,-1.621847153E-1,-1.111774743E-1,-1.221730490E-3,1.966362257E-1
2.780949553E0,-1.621847153E-1,-1.111774743E-1,-1.221730490E-3,1.966362257E-1
2.789247553E0,-1.627955884E-1,-7.788532227E-2,3.359758761E-3,1.804987950E-1
2.790177553E0,-1.627955884E-1,-7.788532227E-2,3.359758761E-3,1.804987950E-1
2.798565553E0,-1.511891484E-1,-4.581489414E-2,3.359758761E-3,1.580140851E-1
2.799485553E0,-1.511891484E-1,-4.581489414E-2,3.359758761E-3,1.580140851E-1
2.807947553E0,-1.459967941E-1,-2.229658142E-2,6.719517522E-3,1.478423260E-1
2.808864553E0,-1.459967941E-1,-2.229658142E-2,6.719517522E-3,1.478423260E-1
2.817224553E0,-1.218676195E-1,1.007927675E-2,7.330383174E-3,1.225032367E-1
2.818174553E0,-1.218676195E-1,1.007927675E-2,7.330383174E-3,1.225032367E-1
2.826810553E0,-9.285151958E-2,4.184427112E-2,1.038470957E-2,1.023727987E-1
2.827876553E0,-9.285151958E-2,4.184427112E-2,1.038470957E-2,1.023727987E-1
2.835871553E0,-6.780604273E-2,6.597344577E-2,1.282817032E-2,9.547102666E-2
2.836817553E0,-6.780604273E-2,6.597344577E-2,1.282817032E-2,9.547102666E-2
2.845173553E0,-3.970624134E-2,7.299839705E-2,1.221730467E-2,8.399175023E-2
2.846075553E0,-3.970624134E-2,7.299839705E-2,1.221730467E-2,8.399175023E-2
2.854504553E0,-1.038470957E-2,6.261368841E-2,1.679879427E-2,6.565451742E-2
2.855433553E0,-1.038470957E-2,6.261368841E-2,1.679879427E-2,6.565451742E-2
2.863827553E0,-6.108652335E-3,3.512475267E-2,2.260201424E-2,4.221273423E-2
2.864772553E0,-6.108652335E-3,3.512475267E-2,2.260201424E-2,4.221273423E-2
2.873154553E0,-6.719517522E-3,1.740965992E-2,3.023782931E-2,3.553272430E-2
2.874086553E0,-6.719517522E-3,1.740965992E-2,3.023782931E-2,3.553272430E-2
2.882513553E0,-8.246680722E-3,-1.282817032E-2,3.481931984E-2,3.801256018E-2
2.883439553E0,-8.246680722E-3,-1.282817032E-2,3.481931984E-2,3.801256018E-2
2.891823553E0,-2.260201424E-2,-2.748893574E-2,3.390302137E-2,4.915188189E-2
2.892779553E0,-2.260201424E-2,-2.748893574E-2,3.390302137E-2,4.915188189E-2
2.901453553E0,-3.023782931E-2,-1.832595654E-2,4.367686436E-2,5.619462149E-2
2.902458553E0,-3.023782931E-2,-1.832595654E-2,4.367686436E-2,5.619462149E-2
2.910763553E0,-5.222897977E-2,-1.832595654E-2,5.039638281E-2,7.485654554E-2
2.911777553E0,-5.222897977E-2,-1.832595654E-2,5.039638281E-2,7.485654554E-2
2.919798553E0,-7.238753140E-2,-2.260201424E-2,5.039638281E-2,9.105273829E-2
2.920721553E0,-7.238753140E-2,-2.260201424E-2,5.039638281E-2,9.105273829E-2
2.929428553E0,-8.613199741E-2,-3.115412779E-2,5.222897977E-2,1.054379769E-1
2.930335553E0,-8.613199741E-2,-3.115412779E-2,5.222897977E-2,1.054379769E-1
2.938407553E0,-6.017022580E-2,-9.773843922E-3,5.192354694E-2,8.007520730E-2
2.939306553E0,-6.017022580E-2,-9.773843922E-3,5.192354694E-2,8.007520730E-2
2.947730553E0,-1.252273750E-2,2.535090782E-2,3.298672289E-2,4.344664968E-2
2.948631553E0,-1.252273750E-2,2.535090782E-2,3.298672289E-2,4.344664968E-2
2.957065553E0,5.192354787E-3,2.993239649E-2,2.046398632E-2,3.662900004E-2
2.958010553E0,5.192354787E-3,2.993239649E-2,2.046398632E-2,3.662900004E-2
2.966403553E0,-1.191187184E-2,3.054326214E-2,1.985312067E-2,3.832662199E-2
2.967340553E0,-1.191187184E-2,3.054326214E-2,1.985312067E-2,3.832662199E-2
2.976017553E0,-3.940080851E-2,2.901609987E-2,4.764748737E-2,6.829817579E-2
2.977068553E0,-3.940080851E-2,2.901609987E-2,4.764748737E-2,6.829817579E-2
2.985022553E0,-6.872233748E-2,1.435533352E-2,7.269296050E-2,1.010598920E-1
2.985922553E0,-6.872233748E-2,1.435533352E-2,7.269296050E-2,1.010598920E-1
2.994346553E0,-1.227839142E-1,2.748893574E-3,9.560041130E-2,1.556370285E-1
2.995251553E0,-1.227839142E-1,2.748893574E-3,9.560041130E-2,1.556370285E-1
3.003676553E0,-1.307251602E-1,-1.374446787E-2,1.056796908E-1,1.686599388E-1
3.004583553E0,-1.307251602E-1,-1.374446787E-2,1.056796908E-1,1.686599388E-1
3.013093553E0,-9.957103431E-2,-2.596177347E-2,1.206458881E-1,1.585680765E-1
3.014041553E0,-9.957103431E-2,-2.596177347E-2,1.206458881E-1,1.585680765E-1
3.022323553E0,-6.169738993E-2,-1.496619824E-2,1.185078546E-1,1.344420568E-1
3.023240553E0,-6.169738993E-2,-1.496619824E-2,1.185078546E-1,1.344420568E-1
3.031672553E0,-3.665191587E-3,2.290744707E-2,1.001819000E-1,1.028328636E-1
3.032596553E0,-3.665191587E-3,2.290744707E-2,1.001819000E-1,1.028328636E-1
3.040964553E0,5.711590126E-2,5.406157300E-2,8.735372871E-2,1.175395839E-1
3.041898553E0,5.711590126E-2,5.406157300E-2,8.735372871E-2,1.175395839E-1
3.050557553E0,1.004873365E-1,6.566801667E-2,7.452555746E-2,1.412942034E-1
3.051583553E0,1.004873365E-1,6.566801667E-2,7.452555746E-2,1.412942034E-1
3.059926553E0,1.264491081E-1,7.788532227E-2,6.139195710E-2,1.606999464E-1
3.060994553E0,1.264491081E-1,7.788532227E-2,6.139195710E-2,1.606999464E-1
3.068932553E0,1.276708394E-1,8.063421398E-2,4.978551716E-2,1.589978535E-1
3.069839553E0,1.276708394E-1,8.063421398E-2,4.978551716E-2,1.589978535E-1
3.078549553E0,1.307251602E-1,8.888089657E-2,3.420845419E-2,1.617377496E-1
3.079608553E0,1.307251602E-1,8.888089657E-2,3.420845419E-2,1.617377496E-1
3.087616553E0,1.169806942E-1,1.044579595E-1,2.015855350E-2,1.581212048E-1
3.088691553E0,1.169806942E-1,1.044579595E-1,2.015855350E-2,1.581212048E-1
3.097152553E0,8.338310570E-2,1.075122803E-1,1.466076635E-2,1.368450613E-1
3.098291553E0,8.338310570E-2,1.075122803E-1,1.466076635E-2,1.368450613E-1
3.106273553E0,2.504547499E-2,1.020144969E-1,3.359758761E-3,1.050976754E-1
3.107184553E0,2.504547499E-2,1.020144969E-1,3.359758761E-3,1.050976754E-1
3.115532553E0,-3.756821156E-2,8.888089657E-2,-7.635815535E-3,9.679612582E-2
3.116435553E0,-3.756821156E-2,8.888089657E-2,-7.635815535E-3,9.679612582E-2
3.124888553E0,-7.299839705E-2,8.063421398E-2,-9.468411095E-3,1.091800955E-1
3.125795553E0,-7.299839705E-2,8.063421398E-2,-9.468411095E-3,1.091800955E-1
3.134169553E0,-1.295034289E-1,7.391469181E-2,-1.221730490E-3,1.491174450E-1
3.135050553E0,-1.295034289E-1,7.391469181E-2,-1.221730490E-3,1.491174450E-1
3.143485553E0,-1.957823038E-1,5.894849449E-2,1.924225502E-2,2.053677187E-1
3.144387553E0,-1.957823038E-1,5.894849449E-2,1.924225502E-2,2.053677187E-1
3.152849553E0,-2.009746730E-1,2.871066704E-2,4.550946131E-2,2.080534371E-1
3.153731553E0,-2.009746730E-1,2.871066704E-2,4.550946131E-2,2.080534371E-1
3.162151553E0,-1.389718503E-1,2.504547499E-2,3.756821156E-2,1.461226249E-1
3.163079553E0,-1.389718503E-1,2.504547499E-2,3.756821156E-2,1.461226249E-1
3.171487553E0,-4.734205827E-2,5.314527452E-2,2.107485011E-2,7.422829644E-2
3.172396553E0,-4.734205827E-2,5.314527452E-2,2.107485011E-2,7.422829644E-2
3.180849553E0,2.199114859E-2,1.032362282E-1,1.771509275E-2,1.070287529E-1
3.181801553E0,2.199114859E-2,1.032362282E-1,1.771509275E-2,1.070287529E-1
3.190153553E0,7.299839705E-2,1.298088580E-1,1.832595654E-2,1.500498127E-1
3.191062553E0,7.299839705E-2,1.298088580E-1,1.832595654E-2,1.500498127E-1
3.199460553E0,9.010262042E-2,1.099557430E-1,2.290744707E-2,1.439913148E-1
3.200368553E0,9.010262042E-2,1.099557430E-1,2.290744707E-2,1.439913148E-1
3.208786553E0,8.521570265E-2,5.711590126E-2,3.726277873E-2,1.091442020E-1
3.209744553E0,8.521570265E-2,5.711590126E-2,3.726277873E-2,1.091442020E-1
3.218088553E0,6.719517708E-2,1.160643995E-2,4.123340547E-2,7.968748332E-2
3.218963553E0,6.719517708E-2,1.160643995E-2,4.123340547E-2,7.968748332E-2
3.227466553E0,5.131268129E-2,9.468411095E-3,3.817907721E-2,6.465511585E-2
3.228398553E0,5.131268129E-2,9.468411095E-3,3.817907721E-2,6.465511585E-2
3.236771553E0,5.925392732E-2,2.565634064E-2,3.207042441E-2,7.209568531E-2
3.237703553E0,5.925392732E-2,2.565634064E-2,3.207042441E-2,7.209568531E-2
3.246054553E0,6.719517708E-2,3.176499158E-2,2.321287990E-2,7.786555275E-2
3.246935553E0,6.719517708E-2,3.176499158E-2,2.321287990E-2,7.786555275E-2
3.255371553E0,7.941248268E-2,1.924225502E-2,1.802052557E-2,8.367404690E-2
3.256272553E0,7.941248268E-2,1.924225502E-2,1.802052557E-2,8.367404690E-2
3.264638553E0,9.346238524E-2,3.665191587E-3,1.160643995E-2,9.425158106E-2
3.265466553E0,9.346238524E-2,3.665191587E-3,1.160643995E-2,9.425158106E-2
3.273996553E0,1.096503139E-1,1.557706390E-2,2.138028387E-3,1.107718710E-1
3.274836553E0,1.096503139E-1,1.557706390E-2,2.138028387E-3,1.107718710E-1
3.283337553E0,1.154535338E-1,5.864306539E-2,-9.162978968E-4,1.294965914E-1
3.284199553E0,1.154535338E-1,5.864306539E-2,-9.162978968E-4,1.294965914E-1
3.292669553E0,9.468411654E-2,9.224065393E-2,5.803219974E-3,1.323143890E-1
3.293512553E0,9.468411654E-2,9.224065393E-2,5.803219974E-3,1.323143890E-1
3.301953553E0,5.711590126E-2,8.246681094E-2,1.710422710E-2,1.017622507E-1
3.302813553E0,5.711590126E-2,8.246681094E-2,1.710422710E-2,1.017622507E-1
3.311304553E0,4.276056774E-3,4.520402849E-2,1.802052557E-2,4.885108182E-2
3.312170553E0,4.276056774E-3,4.520402849E-2,1.802052557E-2,4.885108182E-2
3.320785553E0,-3.665191308E-2,1.588249579E-2,2.932153270E-2,4.955167691E-2
3.321652553E0,-3.665191308E-2,1.588249579E-2,2.932153270E-2,4.955167691E-2
3.330126553E0,-4.856378585E-2,2.321287990E-2,2.687807009E-2,6.016402364E-2
3.331046553E0,-4.856378585E-2,2.321287990E-2,2.687807009E-2,6.016402364E-2
3.339268553E0,-2.015855350E-2,4.520402849E-2,2.168571576E-2,5.403741055E-2
3.340129553E0,-2.015855350E-2,4.520402849E-2,2.168571576E-2,5.403741055E-2
3.348627553E0,3.298672289E-2,7.024950534E-2,1.313360315E-2,7.871218723E-2
3.349512553E0,3.298672289E-2,7.024950534E-2,1.313360315E-2,7.871218723E-2
3.358133553E0,9.040805697E-2,9.071348608E-2,1.832595794E-3,1.280855641E-1
3.359050553E0,9.040805697E-2,9.071348608E-2,1.832595794E-3,1.280855641E-1
3.367254553E0,1.069014147E-1,1.090394482E-1,-2.321287990E-2,1.544550146E-1
3.368125553E0,1.069014147E-1,1.090394482E-1,-2.321287990E-2,1.544550146E-1
3.376743553E0,8.674286306E-2,1.154535338E-1,-3.298672289E-2,1.481282102E-1
3.377700553E0,8.674286306E-2,1.154535338E-1,-3.298672289E-2,1.481282102E-1
3.385877553E0,6.322455406E-2,9.621127695E-2,-2.962696366E-2,1.188768734E-1
3.386741553E0,6.322455406E-2,9.621127695E-2,-2.962696366E-2,1.188768734E-1
3.395195553E0,3.298672289E-2,6.322455406E-2,-2.107485011E-2,7.436139745E-2
3.396058553E0,3.298672289E-2,6.322455406E-2,-2.107485011E-2,7.436139745E-2
3.404530553E0,9.162978269E-3,2.168571576E-2,-6.108652335E-3,2.432172018E-2
3.405399553E0,9.162978269E-3,2.168571576E-2,-6.108652335E-3,2.432172018E-2
3.414029553E0,2.443460980E-3,-1.252273750E-2,-2.748893574E-3,1.305166165E-2
3.414889553E0,2.443460980E-3,-1.252273750E-2,-2.748893574E-3,1.305166165E-2
3.423384553E0,9.468411095E-3,-1.740965992E-2,-6.108652451E-4,1.982725961E-2
3.424347553E0,9.468411095E-3,-1.740965992E-2,-6.108652451E-4,1.982725961E-2
3.432535553E0,1.832595654E-2,-1.069014147E-2,9.773843922E-3,2.335910599E-2
3.433403553E0,1.832595654E-2,-1.069014147E-2,9.773843922E-3,2.335910599E-2
3.441832553E0,3.054326214E-2,1.343903504E-2,6.414085161E-3,3.397997960E-2
3.442687553E0,3.054326214E-2,1.343903504E-2,6.414085161E-3,3.397997960E-2
3.451179553E0,3.573561832E-2,3.848451003E-2,-5.497787148E-3,5.280452247E-2
3.452048553E0,3.573561832E-2,3.848451003E-2,-5.497787148E-3,5.280452247E-2
3.460693553E0,2.199114859E-2,5.711590126E-2,-1.069014147E-2,6.212983114E-2
3.461581553E0,2.199114859E-2,5.711590126E-2,-1.069014147E-2,6.212983114E-2
3.469804553E0,2.046398632E-2,5.803219974E-2,-2.260201424E-2,6.555426753E-2
3.470697553E0,2.046398632E-2,5.803219974E-2,-2.260201424E-2,6.555426753E-2
3.479310553E0,4.337143153E-2,5.742133409E-2,-3.634648025E-2,8.061859158E-2
3.480278553E0,4.337143153E-2,5.742133409E-2,-3.634648025E-2,8.061859158E-2
3.488429553E0,8.277224004E-2,6.322455406E-2,-5.406157300E-2,1.173509337E-1
3.489289553E0,8.277224004E-2,6.322455406E-2,-5.406157300E-2,1.173509337E-1
3.497813553E0,1.237002090E-1,9.315694869E-2,-7.788532227E-2,1.733380576E-1
3.498762553E0,1.237002090E-1,9.315694869E-2,-7.788532227E-2,1.733380576E-1
3.507202553E0,1.456913650E-1,1.313360333E-1,-9.926560521E-2,2.198380947E-1
3.508156553E0,1.456913650E-1,1.313360333E-1,-9.926560521E-2,2.198380947E-1
3.516506553E0,1.316414624E-1,1.438587606E-1,-1.014036313E-1,2.197897042E-1
3.517484553E0,1.316414624E-1,1.438587606E-1,-1.014036313E-1,2.197897042E-1
3.525778553E0,9.804387391E-2,1.136209369E-1,-8.796459436E-2,1.739542709E-1
3.526692553E0,9.804387391E-2,1.136209369E-1,-8.796459436E-2,1.739542709E-1
3.535101553E0,5.772676691E-2,6.688974798E-2,-6.994406879E-2,1.126889114E-1
3.536014553E0,5.772676691E-2,6.688974798E-2,-6.994406879E-2,1.126889114E-1
3.544429553E0,2.962696366E-2,4.489859566E-2,-4.642575979E-2,7.105625968E-2
3.545336553E0,2.962696366E-2,4.489859566E-2,-4.642575979E-2,7.105625968E-2
3.553779553E0,4.001167417E-2,6.444628537E-2,-2.412917651E-2,7.960197816E-2
3.554695553E0,4.001167417E-2,6.444628537E-2,-2.412917651E-2,7.960197816E-2
3.563341553E0,4.581489414E-2,1.014036313E-1,-4.276056774E-3,1.113552227E-1
3.564343553E0,4.581489414E-2,1.014036313E-1,-4.276056774E-3,1.113552227E-1
3.572480553E0,3.878994286E-2,1.127046347E-1,2.107485011E-2,1.210419087E-1
3.573398553E0,3.878994286E-2,1.127046347E-1,2.107485011E-2,1.210419087E-1
3.581716553E0,2.657263726E-2,8.949175477E-2,3.176499158E-2,9.860980637E-2
3.582657553E0,2.657263726E-2,8.949175477E-2,3.176499158E-2,9.860980637E-2
3.591065553E0,1.282817032E-2,3.695734590E-2,4.214970022E-2,5.750656136E-2
3.591985553E0,1.282817032E-2,3.695734590E-2,4.214970022E-2,5.750656136E-2
3.600396553E0,-7.330383174E-3,-2.809980139E-2,3.359758854E-2,4.440868509E-2
3.601331553E0,-7.330383174E-3,-2.809980139E-2,3.359758854E-2,4.440868509E-2
3.609681553E0,-1.221730467E-2,-6.169738993E-2,2.076941915E-2,6.623593609E-2
3.610586553E0,-1.221730467E-2,-6.169738993E-2,2.076941915E-2,6.623593609E-2
3.619016553E0,7.635815535E-3,-4.092797264E-2,1.985312067E-2,4.612538373E-2
3.619919553E0,7.635815535E-3,-4.092797264E-2,1.985312067E-2,4.612538373E-2
3.628367553E0,2.901609987E-2,-4.276056774E-3,3.970623948E-3,2.959703647E-2
3.629275553E0,2.901609987E-2,-4.276056774E-3,3.970623948E-3,2.959703647E-2
3.637902553E0,4.276056588E-2,1.893682219E-2,-1.221730467E-2,4.833561588E-2
3.638916553E0,4.276056588E-2,1.893682219E-2,-1.221730467E-2,4.833561588E-2
3.647286553E0,4.886921868E-2,3.451388702E-2,-3.390302137E-2,6.876644377E-2
3.648341553E0,4.886921868E-2,3.451388702E-2,-3.390302137E-2,6.876644377E-2
3.656479553E0,6.780604273E-2,4.306599870E-2,-5.009094998E-2,9.466489817E-2
3.657515553E0,6.780604273E-2,4.306599870E-2,-5.009094998E-2,9.466489817E-2
3.665663553E0,8.460483700E-2,6.139195710E-2,-5.986479297E-2,1.204605507E-1
3.666605553E0,8.460483700E-2,6.139195710E-2,-5.986479297E-2,1.204605507E-1
3.674949553E0,1.023199260E-1,6.597344577E-2,-6.261368841E-2,1.369026544E-1
3.675861553E0,1.023199260E-1,6.597344577E-2,-6.261368841E-2,1.369026544E-1
3.684266553E0,1.017090604E-1,4.489859566E-2,-3.970624134E-2,1.180559294E-1
3.685177553E0,1.017090604E-1,4.489859566E-2,-3.970624134E-2,1.180559294E-1
3.693628553E0,9.407325089E-2,1.191187184E-2,-1.130100712E-2,9.549545531E-2
3.694538553E0,9.407325089E-2,1.191187184E-2,-1.130100712E-2,9.549545531E-2
3.702929553E0,7.788532227E-2,-1.221730467E-2,1.832595794E-3,7.885901576E-2
3.703848553E0,7.788532227E-2,-1.221730467E-2,1.832595794E-3,7.885901576E-2
3.712238553E0,5.558873713E-2,-3.359758854E-2,1.679879427E-2,6.709027605E-2
3.713187553E0,5.558873713E-2,-3.359758854E-2,1.679879427E-2,6.709027605E-2
3.721568553E0,2.535090782E-2,-4.123340547E-2,2.657263726E-2,5.521745471E-2
3.722490553E0,2.535090782E-2,-4.123340547E-2,2.657263726E-2,5.521745471E-2
3.730877553E0,1.374446787E-2,-2.993239649E-2,1.832595654E-2,3.769216682E-2
3.731784553E0,1.374446787E-2,-2.993239649E-2,1.832595654E-2,3.769216682E-2
3.740522553E0,1.710422710E-2,-7.635815535E-3,1.221730467E-2,2.236342543E-2
3.741505553E0,1.710422710E-2,-7.635815535E-3,1.221730467E-2,2.236342543E-2
3.749511553E0,2.718350291E-2,1.191187184E-2,-3.054326167E-3,2.983562350E-2
3.750433553E0,2.718350291E-2,1.191187184E-2,-3.054326167E-3,2.983562350E-2
3.759169553E0,5.803219974E-2,4.184427112E-2,-1.618792862E-2,7.335344754E-2
3.760153553E0,5.803219974E-2,4.184427112E-2,-1.618792862E-2,7.335344754E-2
3.768265553E0,9.621127695E-2,7.757988572E-2,-3.604105115E-2,1.287408476E-1
3.769179553E0,9.621127695E-2,7.757988572E-2,-3.604105115E-2,1.287408476E-1
3.777501553E0,1.459967941E-1,9.773843735E-2,-3.940080851E-2,1.800563516E-1
3.778424553E0,1.459967941E-1,9.773843735E-2,-3.940080851E-2,1.800563516E-1
3.786925553E0,1.847867370E-1,1.151480973E-1,-4.214970022E-2,2.217697448E-1
3.787866553E0,1.847867370E-1,1.151480973E-1,-4.214970022E-2,2.217697448E-1
3.796182553E0,1.844813079E-1,1.148426682E-1,-5.070181563E-2,2.231431502E-1
3.797093553E0,1.844813079E-1,1.148426682E-1,-5.070181563E-2,2.231431502E-1
3.805499553E0,2.321287990E-2,1.340849251E-1,-2.626720630E-2,1.385913816E-1
3.806419553E0,2.321287990E-2,1.340849251E-1,-2.626720630E-2,1.385913816E-1
3.814786553E0,-1.353066564E-1,6.444628537E-2,2.474004216E-2,1.518989290E-1
3.815693553E0,-1.353066564E-1,6.444628537E-2,2.474004216E-2,1.518989290E-1
3.824122553E0,-1.096503139E-1,-2.138028294E-2,4.306599870E-2,1.197288105E-1
3.825029553E0,-1.096503139E-1,-2.138028294E-2,4.306599870E-2,1.197288105E-1
3.833483553E0,-8.613199741E-2,-5.589416996E-2,5.192354694E-2,1.150605664E-1
3.834414553E0,-8.613199741E-2,-5.589416996E-2,5.192354694E-2,1.150605664E-1
3.843078553E0,-5.742133409E-2,-1.221730467E-2,4.520402849E-2,7.409369969E-2
3.844089553E0,-5.742133409E-2,-1.221730467E-2,4.520402849E-2,7.409369969E-2
3.852090553E0,7.330383174E-3,3.115412779E-2,2.932153270E-2,4.340583458E-2
3.853001553E0,7.330383174E-3,3.115412779E-2,2.932153270E-2,4.340583458E-2
3.861655553E0,4.428773001E-2,2.351831272E-2,4.276056774E-3,5.032691848E-2
3.862641553E0,4.428773001E-2,2.351831272E-2,4.276056774E-3,5.032691848E-2
3.870731553E0,9.071348608E-2,-7.635815535E-3,-3.054326226E-4,9.103480392E-2
3.871655553E0,9.071348608E-2,-7.635815535E-3,-3.054326226E-4,9.103480392E-2
3.880051553E0,1.325577646E-1,-2.657263726E-2,-1.527163084E-3,1.352035438E-1
3.880966553E0,1.325577646E-1,-2.657263726E-2,-1.527163084E-3,1.352035438E-1
3.889375553E0,1.206458881E-1,-1.832595654E-2,-3.359758761E-3,1.220760377E-1
3.890299553E0,1.206458881E-1,-1.832595654E-2,-3.359758761E-3,1.220760377E-1
3.898725553E0,9.040805697E-2,-3.054326167E-3,-3.054326167E-3,9.051118485E-2
3.899678553E0,9.040805697E-2,-3.054326167E-3,-3.054326167E-3,9.051118485E-2
3.908049553E0,1.527163107E-2,7.024950348E-3,2.138028387E-3,1.694531818E-2
3.908977553E0,1.527163107E-2,7.024950348E-3,2.138028387E-3,1.694531818E-2
3.917401553E0,-9.529497474E-2,2.138028387E-3,1.069014147E-2,9.591653925E-2
3.918331553E0,-9.529497474E-2,2.138028387E-3,1.069014147E-2,9.591653925E-2
3.926681553E0,-1.511891484E-1,-2.290744707E-2,2.076941915E-2,1.543187562E-1
3.927643553E0,-1.511891484E-1,-2.290744707E-2,2.076941915E-2,1.543187562E-1
3.936243553E0,-1.478293836E-1,-5.375614017E-2,2.290744707E-2,1.589591155E-1
3.937368553E0,-1.478293836E-1,-5.375614017E-2,2.290744707E-2,1.589591155E-1
3.945650553E0,-9.987647086E-2,-5.650503561E-2,1.038470957E-2,1.152213985E-1
3.946656553E0,-9.987647086E-2,-5.650503561E-2,1.038470957E-2,1.152213985E-1
3.954653553E0,-2.932153270E-2,-1.863138936E-2,-7.024950348E-3,3.544334743E-2
3.955565553E0,-2.932153270E-2,-1.863138936E-2,-7.024950348E-3,3.544334743E-2
3.963991553E0,3.817907721E-2,-1.863138936E-2,3.359758761E-3,4.261523888E-2
3.964916553E0,3.817907721E-2,-1.863138936E-2,3.359758761E-3,4.261523888E-2
3.973314553E0,1.105666086E-1,-9.162978269E-3,-3.970623948E-3,1.110166698E-1
3.974190553E0,1.105666086E-1,-9.162978269E-3,-3.970623948E-3,1.110166698E-1
